job_title,location,company,reviews,ratings,date,sponsoredby,summary,job_link
Process Engineer - Analytics,"Bengaluru, Karnataka",Seeq Corporation,0,0.0,9 months ago,,Previous experience working as an engineer involved with analyzing time-history and process data in one of the industrial segments important to Seeq.,https://www.indeed.co.in/rc/clk?jk=16e771a65608f5db&fccid=2863b31e9b256ba4&vjs=3
Lead Engineer - Non-destructive Evaluation (Optics/ Machine...,"Bengaluru, Karnataka",GE Corporate,7859,4.0,30+ days ago,,"Development of inspection software including system capability analysis (probability of detection), signal/data analytics, imaging, data fusion and workflow…",https://www.indeed.co.in/rc/clk?jk=3ad42606a1a53226&fccid=c5c99ec01e2125aa&vjs=3
AM Model Validation,"Bengaluru, Karnataka",Citi,16712,3.9,8 days ago,,"Responsible for documenting data requirements, data collection / processing / cleaning, and exploratory data analysis;
Willing to learn and can-do attitude.",https://www.indeed.co.in/rc/clk?jk=a89f2b4748aa6217&fccid=5bcd1ef0a7f4fb99&vjs=3
Package Specialist: SAP HANA Analytics,"Bengaluru, Karnataka",IBM,27379,3.9,29 days ago,,"As an Application Package Specialist, you'll help clients in the selection, implementation, and production support of application packaged solutions.",https://www.indeed.co.in/rc/clk?jk=6fe6f7a22c67fc51&fccid=de71a49b535e21cb&vjs=3
"Analytics Expert, Team Manager - GAMMA","Bengaluru, Karnataka",The Boston Consulting Group,251,4.2,30+ days ago,,"Analytics Expert, Team Manager - GAMMA.
We are seeking a strong candidate with Marketing & Sales analytics experience to fill an exciting Knowledge Expert (KE)…",https://www.indeed.co.in/rc/clk?jk=7f653b0145ed0f7c&fccid=b95f9eb47968fa13&vjs=3
Research Scientist II,"Bengaluru, Karnataka",ADCI - Karnataka,39310,3.6,5 months ago,,"4+ years of hands on experience in predictive modelling and big data analysis.
6+ years of industry experience in predictive modeling, machine learning and big…",https://www.indeed.co.in/rc/clk?jk=3f878eaa7759657f&fccid=fe2d21eef233e94a&vjs=3
Business Intelligence (BI) - Business Insights Analytics Con...,"Bengaluru, Karnataka",National instrument,297,3.8,30+ days ago,,"Experience analyzing large data sets using statistical and data mining techniques such as:
The analyst will also work on collecting, storing, processing,…",https://www.indeed.co.in/rc/clk?jk=814ebc6530cc8e48&fccid=9f94228dbf8b1bd3&vjs=3
Business Intelligence (BI) - Business Insights Analytics Con...,"Bengaluru, Karnataka",National Instruments,297,3.8,30+ days ago,,"Experience analyzing large data sets using statistical and data mining techniques such as:
The analyst will also work on collecting, storing, processing,…",https://www.indeed.co.in/rc/clk?jk=265db89a32f6dc3e&fccid=9f94228dbf8b1bd3&vjs=3
Operations Engineer for Text Analytics Platform,"Bengaluru, Karnataka",Merck KGaA,3661,4.1,16 days ago,,"Deployment and monitoring of data pipelines within Hadoop data lake environment.
He/She will monitor data pipelines running in Hadoop data lake environment incl…",https://www.indeed.co.in/rc/clk?jk=000922704b9a4858&fccid=c38b7d5e0419a6a7&vjs=3
Software Engineer,"Bengaluru, Karnataka",SigTuple,0,0.0,28 days ago,,Create next generation software for data scientists to analyse and train their AI models on which require you to understand data science and AI.,https://www.indeed.co.in/rc/clk?jk=2b5273f3a42c27d0&fccid=2ff92000b416fd78&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUSOKpIwuGU4W2O1TeoCjCJCTmtJ7_D_NGONNE2R9fyYnIoJ4fI0ZvngHGIAowMpXcG_iSvsHa_aUdu2Y3V4iKyFlltAuBxfYHNFk121dDK4cf3pfMMfYXkt3GO-vmsSUBn_c77cdHp6-TsLsJTbHcwTuKvvwPX2zsNozaoZT_cGRrh39OMDMBXZRp8NBY4EeyeLbXWrOPBDhzfenSA6ga93o8BX6FN_eQyBeLHJ6seVZrwkP9n5iEMTj4xdyicTf23usZFcpxyCF&p=0&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fEARGYaDkpqORcchg1LOIgD1XsdU00GcM5-GLZ3RYYVV4AbMnoSEbGyK8fWEfbjU18HCd4t4xgoptmNsOyLFvLU6LBhXnqNFmwTC1gXpqVmo0hx4TnWXQu5Chl9uZdaofrq-CaGHdd-w-o1OdB8xhBtM2CTHME3Vy5oZ6cyTlSZLqrNIqUAtnjFEQw24wcTP7dW3SnMK10zNYd85kNrV3wE4giTJG5sVU8XmRxHPD0cl4VI8A_dS0eoEDrE3ZB3H2GDYiWr4DBKjirCoFHWUKqaR14XeCRc29QhQW14GMc9nn9XieclPrN3r6E3YQmibRvr-cxa4o6ba&p=1&fvj=0&vjs=3
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,0,0.0,,,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwQWNn4TA38e7ov8TjeQTAQUuwU0HjWrPTlkoSgc56JdApk2dPGVn8f_bpyGAXjFdle-LFocp3wnGAquBYZHAGDZ5Yyy0YLqqT_YfiVAMlKPAgy2x5SIyEbHWwiqaaMn_GNTNWL2nWb8cc9lPF-5Q3vG2muTHvUcaGsm5dVo-EpWHJTLQ_EQNqMNShcPokc7sEuXH5KFmG8MJuM5cGpxWoLjUWWt0B7zevYxXpc_rUbVuYyDjqhznaPVRIl0Du8GUZInXdbJpE6FXxP4YcCOkFrDuJ5-RX6w1DNUxD5jAXFgCZHIltIhuZjcY1pdATzQwGbtDFi8QJVrFrrOcWSgOs1JPHdL4FyAyp6m5b3GbUEdZLn9cNAlcB7saRBWn3uD50lrSnCSKl20bobnPGeeytd-snVSeja1zNnj-hV9pRih-a2YEE666ZwLaw1-PGahpFDPIZpqfHp1p&p=2&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5eA9JBL8svi1BAVJW3szJ-qya8Iw_BVFnLtiz_873QuwaEg2uBUMevoNpbZ2uzrbV3vz7fe1K6m0OpiG63P2k02bxWY21w5eyhexTblx01SitPFYgsko5qb1wO6aD-c7nImcZ4FtRkKeXTNdv5Siv2oTBcdMrQt_YC1mTOXfA0XJ2UmwWGKWqUop06xcAndpcAuooeFWVoHFEWaseRD3UZod3R6A2X-XTdf_hCMGvwihjor5Pn4QREiEVJN8-aNabbyVhW0Eo770AyuxKyAhReqtck3Hd9ggn46Fffuj5VwUPSLmRolm6oOSJ_miu_P2TxpnkvNtolJkDWQ8WvNxCZzQxyyZats2laUUGHZJkg-7m9dxiQ6zL3DMTuVQQ1-HVZdsYv4PAI5ssw3Fmmz1V-cfyl85VsMtVeBZYMBiXBK2eZLXV_plgAT4W5gqdI0v7huV-va-Gog5rkAyu2lfXFtAScb6-nLM8Iy_TjPDOkC65sNX-beFFwgDP58gsjCbYg-u5n0hdF_XklCHi1_9UnPgvPVOiAYkCkOG2FCEZBH9drByw_e_YspQkK6pode_pQF3qMpgll7QzfzbTADGfdVsKXy4JjitoeRsFT7lOslOokLBeBJnlHRk_lGYHK1guLyl9BbdVDjKI1qFq93nrs3OWaGSlThhvcQUY_dRSwAayH4xsEpW68vrgvo_VVYuaf_uREQWwNdU_Z83uwj7oXbf7z0Zc-_0E5bNnVTh8AMKYNK-qocEwF5OG_4XLf-wXX6QL7FFgU0R3H_v_pAftZgVlnabgFuHIsjogjrcmhgZJmi3KTZfywKdxa3lgIq0DgNx1roex9th&p=3&fvj=0&vjs=3
Decision Engineering Lead,"Bengaluru, Karnataka",Lymbyc Solutions,0,0.0,9 days ago,,"We need Leaders who can consult, advise, and design solutions for end-clients by leading specialised pods comprising a mix of AI scientists, Data Scientists,…",https://www.indeed.co.in/rc/clk?jk=a402f8b160c41d6d&fccid=ebd85ace1e680b21&vjs=3
Startup Ready ? You will build a product from Scratch!,"Bengaluru, Karnataka",CareerXperts,0,0.0,7 months ago,,"Individual technical contributor with self-drive to understand problem statements and make design decisions – ‘own’ what you do, make your calls, and defend…",https://www.indeed.co.in/rc/clk?jk=cfedb2b72ab61a4f&fccid=b7b641e3cd525101&vjs=3
Associate Analytics - Auto Finance,"Bengaluru, Karnataka",JPMorgan Chase,21608,3.9,8 days ago,,"Take a vaguely-defined business challenge, and develop a plan, query for necessary data, and recognize patterns/opportunities in the data.",https://www.indeed.co.in/rc/clk?jk=62e8104c7f2f791d&fccid=c46d0116f6e69eae&vjs=3
Full Stack Developer,"Bengaluru, Karnataka",Quaero,0,0.0,10 days ago,,"In compliment of this product offering, we deploy teams of data scientists, data engineers, BI practitioners and strategic consultants to help our customers…",https://www.indeed.co.in/rc/clk?jk=a90b26fa8ab7416a&fccid=1658b5f10b7ecad4&vjs=3
"Measurement & Analytics - Senior Associate - Brand, Marketin...","Bengaluru, Karnataka",EY,6753,4.0,30+ days ago,,"Ability to create compelling presentations and turn data into insights.
Passionate about data-driven marketing and uses data to inform decisions.",https://www.indeed.co.in/rc/clk?jk=94bd8f539b1a3b69&fccid=1544766d4c2915b0&vjs=3
"Consultant/Sr.Consultant, FP&A Analytics","Bengaluru, Karnataka",Fractal Analytics,27,3.8,7 months ago,,"Harmonize data, visualize information, build dashboards and forecast business performance.
Leads team in the data synthesis process, solution design, and…",https://www.indeed.co.in/rc/clk?jk=97e790b281a13d6b&fccid=82a5852c691fe3de&vjs=3
Advanced Analytics -- Validation Engineer,"Bengaluru, Karnataka",Merck KGaA,3661,4.1,16 days ago,,"Good Knowledge on QC Workflows with Organization administration, Customization, Data Loader, Reports, Workflow & Approvals.",https://www.indeed.co.in/rc/clk?jk=b64a6ae4dfc05dcc&fccid=c38b7d5e0419a6a7&vjs=3
Senior Software Engineer - Data Analytics Studio,"Bengaluru, Karnataka",Cloudera,0,0.0,5 months ago,,"Experience with Apache Hive/Hadoop or other Big data systems.
Data Analytics Studio(DAS ) is the next generation application built, to help users understand…",https://www.indeed.co.in/rc/clk?jk=39596bded033fa24&fccid=eb507df48b2f81c7&vjs=3
Machine Learning - Staff Engineer / Sr. Engineer / Engineer,"Bengaluru, Karnataka",BlackPepper Technologies,0,0.0,8 months ago,,"Working on Vision and Sensor Fusion Systems focusing on Automotive (ADAS) and IoT (Machine Condition Monitoring).
As well as Machine Learning in general.",https://www.indeed.co.in/rc/clk?jk=619ec5119a38a9c9&fccid=1b50a6aeff8e3434&vjs=3
ACN - Digital - Analytics - FS Analytics - 11,"Bengaluru, Karnataka",Accenture,17529,4.0,30+ days ago,,Experience working in a fast-paced dynamic and Agile development lifecycle • Experience connecting Tableau to various data sources - IBM DB2 Hadoop .Hive Data…,https://www.indeed.co.in/rc/clk?jk=0f3becfe6aaf09cf&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUQTC3Vek2d8JYluB63shvJBxVUcT_jKfYVPclWFVkI8X97tIEvXdlHcFQZXloM5H7EwGgVtaX2IQxAIgoz4feohpIy5bSPBSz4SN2LXE9RhR1Em__QqZ5JJoV8WOwqFyeC9SDHgELhe4wo8I181NuK074dmS1PizBQF_fnEZKYFDer7pgT3rS4EvE9hI21OMTa6DLzhctq15x-9A1NJPmLzkMkadeBLg69vugsypg6Ms37fii-XOhQDk3uiylhtEqPfXvnGhQWXX&p=0&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fJ8clfFFFDjm4JHWzpJmos_3tVUaGTV7l9RT7KSk49N675Tb0ghfKGooD2vaDgW3S-sOdwngSph4c8snqyQ7K4TDjnyIZ5ina4IqZOZUwIyL3BLK88yktrujlLPJlHMUKAJqWrbMO81O-7IGIRg-EKTVtUH1Q2GN7tj--N5Aq0krKxVqIvpa4OA25AUw9rsFTKfU4feMpirDsWKN5Mkaj66wgtsyssHDKi36yVDCD2w8lkW8eXXrGega0hFng6UTqrpQ1oy8wPbe4Hnkx7dYZKms8feSh1iUg5GSSt-r76Rr-FSlhCclPoAot1-vsPnF-TNPOb2uJcDr&p=1&fvj=0&vjs=3
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,0,0.0,,,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwQWNn4TA38e70iIT8bV_bYnWWjaB_WM79XmhotTuh2QeM1tk-XE4ECIdBR8EoAMPRu2aW6xZoEwv6-EIj3LXHmBpDSTG8ovVZH7fUmhRmzEQ3Pzv15DhhmuTOdlZvQ1LtHQ8rok09EWFQkDyBbaJPVWMI2wrWX5lhWguNDPv2ubRA1AeWX2n2Y7-ycxty-yro1wJldGW7MQhVUxANDdZlTTSYAXALKlygWhOnXEmAo9fY7hM-vgLhoExWoFv7Bc-5D7Tb8mnXbydGFdOmmeDdmxLlnEnSW93GuY027YwYDbphzWBVpQI1b2wo7C3miUudDCVIHniUM0MOU0GHvqEF_ugUN9eAUSebFvmIhCBz78yQHufmuAfIo1g4QRoJJsBUxLLezewS6IORxnykjjud9l0z44ypeJTaiogDglWx0TWj2647KGx0K1QZQBnwYzS8HlYUrGLFSJt&p=2&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5WrGIa374S-ZfpjrwGM8tMt_gBYsfu0QtrZtv2CqW-SvZXuf9xfITRQhdo3MUdNeuxFvVp8utLjKiqF2sWF1GRnrvRR9jMt9egnLI04ZBFXpGX95XPGmuxPJC-2e9hzFd7_kp2oBKyW0V6a8F7B8bgLNNMbGq3Cl9IXbA3i7yQuO3IxNYxDeGcHMOfwpbHdPXQXxhB3Q_9iO3QKae_v5qseSBo_E3ik4ZLcp2yCuFn_mCsK86jsfCUZTTYubMG09JKm1o1rEAIQQUPfOI8g_wF6o49PYEpnfEM1RjrdBsPwBfP5KSv2QDyh5QwgF2rSk7Lax0pHmJdK_0HBYMkEOmc0XhjoGHNrxmUiE6wzz_PWhFSYvb7T3GJXuaxkyoAK7PsOfVaU3nUUjMEfjUs1InQdr_ZCyqlu3SL9rIMuHciUp0eIpFw79SqtyH57ipzZfPnpozL95oVj8vFERw3WO9ndJ30YDWIzhsQNOjcs2KtIv9wpXit8F5yjEj1veb7IdbCiqYko4_SkHX-7bvITBezPGqIFu4r2oZT2RNFTrSDy6SxGuedrFQcefBlYAxA2oAbv2OKaT4VGCDrM-Ng_IENEm26aGVzt8A0e14xpCAtorbh75kazQMfe0aj5JZDgLT53XuDmUAt5bpaUiJ5Jsri2hpTMLV8kcweKJLK61fpH6OPvF3hpC1-6bnfk5DgJIHWYAxRwr9mtmAEBzcFJ0qGtYYxOmbgpL5Vbv5rSJ7BiM0abkFepT9RtZLXtQ7ySSmwKUF6vyIcCdE8TNEvBmQ32uxXef9eyiIMmnlnUGonMKWZwwc1bZRhIkTARvPB2vO1u1zbRloM34&p=3&fvj=0&vjs=3
Senior Machine Learning Engineer,"Bengaluru, Karnataka",Ushur,0,0.0,4 months ago,,"Demonstrable experience with NLP/NLU techniques, language data.
Collaborating with engineers from AI & other teams on data analysis and feature design efforts.",https://www.indeed.co.in/rc/clk?jk=2800fc788c217c73&fccid=7dc269908792e084&vjs=3
Software Engineer,"Bengaluru, Karnataka",Fidelity Investments,3453,4.1,30+ days ago,,"Data mining, Data scrapping and data wrangling using state-of-the-art methods such as data.table, dplyr and pandas.
Creative in presenting Data Insights.",https://www.indeed.co.in/rc/clk?jk=b073ac5115451cd7&fccid=deb234f9dd3edcea&vjs=3
Enterprise Analytics Manager,"Bengaluru, Karnataka",BRIDGEi2i Analytics Solutions,5,3.8,6 months ago,,"Someone who fully understands the value proposition of data mining and analytical methods,.
Experience in business analytics or management consulting in…",https://www.indeed.co.in/rc/clk?jk=b96640a5743d7e0d&fccid=c4eaa37113eba406&vjs=3
"Business Analyst, Student Programs","Bengaluru, Karnataka",ADCI - BLR 14 SEZ,39310,3.6,30+ days ago,,"Build and maintain strong partnerships with economists, research scientists, data engineers and program managers.
Excellent written and verbal communication;",https://www.indeed.co.in/rc/clk?jk=a119e519ff77b2ab&fccid=fe2d21eef233e94a&vjs=3
Software Development Snr Director,"Bengaluru, Karnataka",Oracle,5367,3.8,30+ days ago,,Oracle PaaS is a key part of Oracle’s Cloud strategy and our suite of PaaS services are responsible for helping our customer ecosystem of product and solution…,https://www.indeed.co.in/rc/clk?jk=bd3409aecc1defed&fccid=cd22d01053af7669&vjs=3
Finance Process Analyst,"Bengaluru, Karnataka",Accenture,17529,4.0,30+ days ago,,CA / MBA (Finance) / CMA with minimum 0 – 5 years of experience • Excellent MS Office skills [specially in MS Excel and MS PowerPoint] • Ability to work through…,https://www.indeed.co.in/rc/clk?jk=d49d26fdd6362211&fccid=a4e4e2eaf26690c9&vjs=3
Manager - Data Analytics- Digital Marketing,"Bengaluru, Karnataka",TalPro Manpower Consulting Services,0,0.0,29 days ago,,"Work with all teams in the company to understand, plan and drive data based actionable decisions and champion the Data Science culture.",https://www.indeed.co.in/rc/clk?jk=03cd766d33d38878&fccid=425d35a97d404cf8&vjs=3
iOS Developer,"Bengaluru, Karnataka",DocsApp,4,3.5,30+ days ago,,"Get to work with an awesome team of Engineers, Data Scientists and Product Managers.
Experience with iOS frameworks such as Core Data, Core Animation, as well…",https://www.indeed.co.in/rc/clk?jk=f3cdfcc28d27e2e0&fccid=d3dec8a84cfe15cc&vjs=3
Analytics Product Manager,"Bengaluru, Karnataka",Diageo,595,4.0,5 months ago,,"Providing deep expertise on technologies, data, and processes needed to uncover and deliver insights.
Demonstrable execution experience with the relevant…",https://www.indeed.co.in/rc/clk?jk=20901241f584ba18&fccid=942d238ea16c5cd0&vjs=3
GDC | Manager - Cognitive | Bangalore,"Bengaluru, Karnataka",KPMG,5942,4.0,30+ days ago,,"KPMG is currently seeking a Cognitive Data Scientist Natural Language Processing, to join our practice with other locations considered.",https://www.indeed.co.in/rc/clk?jk=c528ea18593ac162&fccid=2dd390c3a48a7ed0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Micro Focus,221,3.7,,,"Identifies data sources, collects, transforms, and prepares large amounts of data for analysis.
Monitors and continuously improves the data sources, usability,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BduEgvIgdT7EDM_O2GxHkw7QoaouEWjxefAvaX3ZwZ9tYBt705y4bauJTLzCjE0X5oATM7HJjGh1xFOWpBmJH47jLXZ3omA0IIFZJ0wG4JiIAKpaxs1ZL356Uf1_hV6-qN3qj2rwZsUQTC3Vek2d8Jf3yQvCp1GqceUbV08iomSehR-40YDLBBvwgOyDmv-awDRtPEepw3WVbXxMyNXh6l8qEirHX2T6ghbKLBTeCjgdPY_30wsWm7ouM7dt6b0K14NXP6TsiqxAzesR7HJ28UQjKzcB2kmCtpNDdgPr1W6PYN1nL5hepWYCfCJDPZu3Qav2DBl5E8xG-IpvqxjsLkkVKAyKtiUVtAJ3fyU6YdRxw_h6iOlgDJdnPT-RH0YcWYXvFsil15JyUGZb8UBLOF&p=0&fvj=0&vjs=3
Data Scientist,"Bengaluru, Karnataka",Applied Materials Inc.,790,4.0,,,"Data Science experience of 6-9 years in End to end data science project life cycle (use case framing, data collection, data exploration, modeling, deployment).",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0BKwMOZH4fgpIIWSrlpgS0tSkW3tfilVH9rzQFVfnBGL7OmaVYmNa78d3GOkpj_g9D3Fe4EUuDulgbY95e31CueHHwuQzFeVjo9zk9KKBqA_mqyOC-fV-ykybN0fmF86QH1y7ttzAW0fJ8clfFFFDjm9F90nuQq5hUAkG4eR1yEoTCT-o2Lc6m2YYdY_ODd5c730x6FUOdc5NWDjg_-V_5mISvlBTfGXnQWCJjWSyJiXzhdgb5CHz00G0TgnCtIKtCFCzYTO-t0B0oEqGuzEYuqY-0xyTjpprQ6JsVRQ09HVVbjm9MQa6wIVm-zevofRMcvXIAsc4JYTinkKzpMKqZGpX6Dcem98cFxDkAtOvyWPOg_fkG_MxB6VaYzfHIsgkcOc6RZ3GUpgFTYeynkdUiv1dOPZ8YXluUXd1P0RNrRu-_AIGnlb2jrHqrUQfanAb16jVFm4-pMXZYpoouYW2Wm&p=1&fvj=0&vjs=3
Vendor Master Data Analyst,"Bengaluru, Karnataka",Hexion Inc.,0,0.0,,,The Vendor Master Data Analyst is part of a global team who establishes and follows procedures that maintain the integrity of data for Master Data in SAP.,https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0DvTGQEdouFXfW1YQW6wcqcjw0yLtg6_84KUJskAj4WIu8xv8KNKoMKZcIAHIimS1fb_ylELZFeBVSMYorpascJLp2ob0jY6AevYDQCE3fcllGv-k1F56F56BecM4OaY26xTemFW4utwQWNn4TA38e7nlkkAYMIU6SSW37RJcdkRup9PKFn_8xLDhYpzjCpWz9gtj_IAobd-27HIquKZDCY0JnN5fZGoMW6OdbKCacdtxDkNJNh0WAPpkzaD6zHXA298aefZ4gJAnC3E-SP3AdorFNA9D7EkdneDPE-NKRQRM-mJSoPgJCLzXVOAuYqqt_r0GToYGcvTT0YgyHmKNMZTTn4Jnc0TPOEM4LPpLzKavs3W37H4MmAISiLAaM6VY6kWkWzSNDQr2XlI-JiR1iLodkcnEw3OM0gn94tmU6J9_oFp177O_-BTS1-K3R1l4NweIpWW0Ris4YLrLf2bdBK6htPF5SAnfY9vxlhzjeBfzVFmCsAulzZ0opsP0ijtqK3o8KRgIbtYP6DxFHM6735Xlpw1tk7mYZ2tHYRW49kr8l_bjr8G7hN706QJ2X1b954U_t0JdxKChjXZFuuTqzw&p=2&fvj=0&vjs=3
Sr Data Scientist - Statistical Modeling,"Bengaluru, Karnataka",TARGET,45416,3.6,,Target Corporation,"As a Senior Data Scientist in Data Science & Analytics, you’ll:
Execute solutions to business problems using data analysis, data mining, forecasting,…",https://www.indeed.co.in/pagead/clk?mo=r&ad=-6NYlbfkN0Bw1nCGA-im3c4lgntbkPrUhn0MUCqHQfBGSPMwLfRyc1nBp8EI3dBSOsTUA7gh_layO0mZm6weibvRCEuSkWi4L7x3KBrqyFKO1CQE53nHuDGX6vIYQfxmHP_DuPzer-_GXkfI0S5H5UKQQ_JtkH0oiqrvVqP8Yl7NzJ5YkQPeDi3bp3qrm8SEzN3BVJYi9l296eVXiHvs7qjbZh_84kIjvK0WCVupmNhbuvhLW2dz2bwgsKDbkC9RyTaydxrVqkaslQHF98BlLUVMLKAMQd1yUD6n8DRNiO36TdNAcWn3JgltW6qUK4RxFS-DSLPEnzvUeM-ob4u3CmFIUQwTwODe1kk-THDyeH1w-TTGzL31Aa7rW8XlDi2kxqB45MwrssTQrs5IZMA6BBRJO1Tcjzbsc13NRt5kpz_72EHiQyWoLokL0Kk4VWwcqRL3S2LAPPp2RHKUzIbdYasQRjP0oLPIVdz3S2lP9Ou6ZnntIvpSq6u3lqlqWqrp3NRAC99Bt-3UE4OtBWkPTQ8zfCCZTyszKazQ8JjXKNL5zv969DwrOo_YhOlQLFA4Y_ZtB7Fi87vNnm81yoab12_4p87xyqM7Q6cpm2r4TVBmjP73ngBuKkAb6NfDUS1rPS_4TnNQHGby7MIfbc0yGfOGg9iVfE73IzZyaxPmVuwQMOx_UkktV5Jj9dild_kpb4FtqqfJpYO60_FETI3w-P9FehRzKkPzHAja7I8cYjhPtndqtTmRH2e_Ok3q_xLnl54uz3Yn7tIE0M6N341R07vWOP8J_ZM9ceNGcinKOM4fPmt_Fu9BBYIXyh2ELDWxbGmTfw6uS4qdf8S3D_v-XeNZQdJ-PEwPH2H7lU4aEdGWDKa-7Hgcp2paCOsU0UAdZAhqJLBEfagXiINdOiiTJnL-3ZhMXN4PsIqUN8UwQr1C58HqTa9dpb6Rr3oFkiUvToDT5suUvyP5ZfMhIlo6-ZOilW4GrANI&p=3&fvj=0&vjs=3
Sr Engineer - Healthcare Image Analytics,"Bengaluru, Karnataka",GE Corporate,7859,4.0,5 months ago,,"Analyzing physiological data for patient care solutions.
Ultrasound, MRI, CT, X-ray and Physiological Monitoring data as well as real time image analysis.",https://www.indeed.co.in/rc/clk?jk=4207285606f893d9&fccid=c5c99ec01e2125aa&vjs=3
SAP Analytics practice Lead,"Bengaluru, Karnataka",Techvaria,0,0.0,30+ days ago,,"F4 HANA, Digital Board Room.
Set up and grow SAP Analytics practice Work on opportunities, solution and follow them to win Meets and exceeds client satisfaction…",https://www.indeed.co.in/rc/clk?jk=41f0c7f5c7d681d4&fccid=9a6de1db5c15e3b4&vjs=3
